LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
DEU,HUR,WOMEN,PC_LF,M,2019-08,2.4
DEU,HUR,WOMEN,PC_LF,M,2019-09,2.5
DEU,HUR,WOMEN,PC_LF,M,2019-10,2.5
DEU,HUR,WOMEN,PC_LF,M,2019-11,2.6
DEU,HUR,WOMEN,PC_LF,M,2019-12,2.7
DEU,HUR,WOMEN,PC_LF,M,2020-01,2.8
DEU,HUR,WOMEN,PC_LF,M,2020-02,2.9
DEU,HUR,WOMEN,PC_LF,M,2020-03,3
DEU,HUR,WOMEN,PC_LF,M,2020-04,3.1
DEU,HUR,WOMEN,PC_LF,M,2020-05,3.2
DEU,HUR,WOMEN,PC_LF,M,2020-06,3.3
DEU,HUR,WOMEN,PC_LF,M,2020-07,3.4
DEU,HUR,WOMEN,PC_LF,M,2020-08,3.5
DEU,HUR,WOMEN,PC_LF,M,2020-09,3.5
DEU,HUR,WOMEN,PC_LF,M,2020-10,3.5
DEU,HUR,WOMEN,PC_LF,M,2020-11,3.5
DEU,HUR,WOMEN,PC_LF,M,2020-12,3.5
DEU,HUR,WOMEN,PC_LF,M,2021-01,3.5
DEU,HUR,WOMEN,PC_LF,M,2021-02,3.5
DEU,HUR,WOMEN,PC_LF,M,2021-03,3.5
DEU,HUR,WOMEN,PC_LF,M,2021-04,3.4
DEU,HUR,WOMEN,PC_LF,M,2021-05,3.3
DEU,HUR,WOMEN,PC_LF,M,2021-06,3.2
DEU,HUR,WOMEN,PC_LF,M,2021-07,3.1
DEU,HUR,WOMEN,PC_LF,M,2021-08,3
DEU,HUR,WOMEN,PC_LF,M,2021-09,3
DEU,HUR,WOMEN,PC_LF,M,2021-10,2.9
DEU,HUR,WOMEN,PC_LF,M,2021-11,2.9
DEU,HUR,WOMEN,PC_LF,M,2021-12,2.8
DEU,HUR,WOMEN,PC_LF,M,2022-01,2.8
DEU,HUR,WOMEN,PC_LF,M,2022-02,2.8
DEU,HUR,WOMEN,PC_LF,M,2022-03,2.8
DEU,HUR,WOMEN,PC_LF,M,2022-04,2.8
DEU,HUR,WOMEN,PC_LF,M,2022-05,2.8
DEU,HUR,WOMEN,PC_LF,M,2022-06,2.8
DEU,HUR,WOMEN,PC_LF,M,2022-07,2.8
DEU,HUR,WOMEN,PC_LF,M,2022-08,2.9
DEU,HUR,WOMEN,PC_LF,M,2022-09,2.9
DEU,HUR,WOMEN,PC_LF,M,2022-10,2.9
DEU,HUR,WOMEN,PC_LF,M,2022-11,2.9
DEU,HUR,WOMEN,PC_LF,M,2022-12,2.9
DEU,HUR,WOMEN,PC_LF,M,2023-01,2.8
DEU,HUR,WOMEN,PC_LF,M,2023-02,2.8
ITA,HUR,MEN,PC_LF,M,1983-01,4.8
ITA,HUR,MEN,PC_LF,M,1983-02,4.9
ITA,HUR,MEN,PC_LF,M,1983-03,5
ITA,HUR,MEN,PC_LF,M,1983-04,5
ITA,HUR,MEN,PC_LF,M,1983-05,5
ITA,HUR,MEN,PC_LF,M,1983-06,5
ITA,HUR,MEN,PC_LF,M,1983-07,5
ITA,HUR,MEN,PC_LF,M,1983-08,5.1
ITA,HUR,MEN,PC_LF,M,1983-09,5.2
ITA,HUR,MEN,PC_LF,M,1983-10,5.3
ITA,HUR,MEN,PC_LF,M,1983-11,5.4
ITA,HUR,MEN,PC_LF,M,1983-12,5.3
ITA,HUR,MEN,PC_LF,M,1984-01,5.4
ITA,HUR,MEN,PC_LF,M,1984-02,5.4
ITA,HUR,MEN,PC_LF,M,1984-03,5.4
ITA,HUR,MEN,PC_LF,M,1984-04,5.4
ITA,HUR,MEN,PC_LF,M,1984-05,5.4
ITA,HUR,MEN,PC_LF,M,1984-06,5.3
ITA,HUR,MEN,PC_LF,M,1984-07,5.3
ITA,HUR,MEN,PC_LF,M,1984-08,5.2
ITA,HUR,MEN,PC_LF,M,1984-09,5.3
ITA,HUR,MEN,PC_LF,M,1984-10,5.3
ITA,HUR,MEN,PC_LF,M,1984-11,5.3
ITA,HUR,MEN,PC_LF,M,1984-12,5.4
ITA,HUR,MEN,PC_LF,M,1985-01,5.5
ITA,HUR,MEN,PC_LF,M,1985-02,5.5
ITA,HUR,MEN,PC_LF,M,1985-03,5.5
ITA,HUR,MEN,PC_LF,M,1985-04,5.5
ITA,HUR,MEN,PC_LF,M,1985-05,5.6
ITA,HUR,MEN,PC_LF,M,1985-06,5.6
ITA,HUR,MEN,PC_LF,M,1985-07,5.6
ITA,HUR,MEN,PC_LF,M,1985-08,5.6
ITA,HUR,MEN,PC_LF,M,1985-09,5.6
ITA,HUR,MEN,PC_LF,M,1985-10,5.7
ITA,HUR,MEN,PC_LF,M,1985-11,5.7
ITA,HUR,MEN,PC_LF,M,1985-12,5.8
ITA,HUR,MEN,PC_LF,M,1986-01,5.9
ITA,HUR,MEN,PC_LF,M,1986-02,6
ITA,HUR,MEN,PC_LF,M,1986-03,6
ITA,HUR,MEN,PC_LF,M,1986-04,6
ITA,HUR,MEN,PC_LF,M,1986-05,6.1
ITA,HUR,MEN,PC_LF,M,1986-06,6.1
ITA,HUR,MEN,PC_LF,M,1986-07,6.2
ITA,HUR,MEN,PC_LF,M,1986-08,6.3
ITA,HUR,MEN,PC_LF,M,1986-09,6.3
ITA,HUR,MEN,PC_LF,M,1986-10,6.4
ITA,HUR,MEN,PC_LF,M,1986-11,6.4
ITA,HUR,MEN,PC_LF,M,1986-12,6.4
ITA,HUR,MEN,PC_LF,M,1987-01,6.5
ITA,HUR,MEN,PC_LF,M,1987-02,6.6
ITA,HUR,MEN,PC_LF,M,1987-03,6.7
ITA,HUR,MEN,PC_LF,M,1987-04,6.8
ITA,HUR,MEN,PC_LF,M,1987-05,7.1
ITA,HUR,MEN,PC_LF,M,1987-06,7.2
ITA,HUR,MEN,PC_LF,M,1987-07,7
ITA,HUR,MEN,PC_LF,M,1987-08,6.9
ITA,HUR,MEN,PC_LF,M,1987-09,6.9
ITA,HUR,MEN,PC_LF,M,1987-10,6.8
ITA,HUR,MEN,PC_LF,M,1987-11,6.8
ITA,HUR,MEN,PC_LF,M,1987-12,6.8
ITA,HUR,MEN,PC_LF,M,1988-01,6.9
ITA,HUR,MEN,PC_LF,M,1988-02,6.9
ITA,HUR,MEN,PC_LF,M,1988-03,6.9
ITA,HUR,MEN,PC_LF,M,1988-04,6.8
ITA,HUR,MEN,PC_LF,M,1988-05,6.8
ITA,HUR,MEN,PC_LF,M,1988-06,6.8
ITA,HUR,MEN,PC_LF,M,1988-07,6.8
ITA,HUR,MEN,PC_LF,M,1988-08,6.8
ITA,HUR,MEN,PC_LF,M,1988-09,6.8
ITA,HUR,MEN,PC_LF,M,1988-10,6.9
ITA,HUR,MEN,PC_LF,M,1988-11,7
ITA,HUR,MEN,PC_LF,M,1988-12,7
ITA,HUR,MEN,PC_LF,M,1989-01,7
ITA,HUR,MEN,PC_LF,M,1989-02,7
ITA,HUR,MEN,PC_LF,M,1989-03,6.9
ITA,HUR,MEN,PC_LF,M,1989-04,6.9
ITA,HUR,MEN,PC_LF,M,1989-05,7
ITA,HUR,MEN,PC_LF,M,1989-06,7
ITA,HUR,MEN,PC_LF,M,1989-07,6.9
ITA,HUR,MEN,PC_LF,M,1989-08,6.9
ITA,HUR,MEN,PC_LF,M,1989-09,6.8
ITA,HUR,MEN,PC_LF,M,1989-10,6.6
ITA,HUR,MEN,PC_LF,M,1989-11,6.6
ITA,HUR,MEN,PC_LF,M,1989-12,6.5
ITA,HUR,MEN,PC_LF,M,1990-01,6.4
ITA,HUR,MEN,PC_LF,M,1990-02,6.3
ITA,HUR,MEN,PC_LF,M,1990-03,6.2
ITA,HUR,MEN,PC_LF,M,1990-04,6.2
ITA,HUR,MEN,PC_LF,M,1990-05,6.3
ITA,HUR,MEN,PC_LF,M,1990-06,6.3
ITA,HUR,MEN,PC_LF,M,1990-07,6.2
ITA,HUR,MEN,PC_LF,M,1990-08,6.2
ITA,HUR,MEN,PC_LF,M,1990-09,6.2
ITA,HUR,MEN,PC_LF,M,1990-10,6.2
ITA,HUR,MEN,PC_LF,M,1990-11,6.2
ITA,HUR,MEN,PC_LF,M,1990-12,6.2
ITA,HUR,MEN,PC_LF,M,1991-01,6.1
ITA,HUR,MEN,PC_LF,M,1991-02,6.1
ITA,HUR,MEN,PC_LF,M,1991-03,6
ITA,HUR,MEN,PC_LF,M,1991-04,6
ITA,HUR,MEN,PC_LF,M,1991-05,5.9
ITA,HUR,MEN,PC_LF,M,1991-06,5.9
ITA,HUR,MEN,PC_LF,M,1991-07,5.9
ITA,HUR,MEN,PC_LF,M,1991-08,6
ITA,HUR,MEN,PC_LF,M,1991-09,6
ITA,HUR,MEN,PC_LF,M,1991-10,6.1
ITA,HUR,MEN,PC_LF,M,1991-11,6.3
ITA,HUR,MEN,PC_LF,M,1991-12,6.2
ITA,HUR,MEN,PC_LF,M,1992-01,6.2
ITA,HUR,MEN,PC_LF,M,1992-02,6.3
ITA,HUR,MEN,PC_LF,M,1992-03,6.3
ITA,HUR,MEN,PC_LF,M,1992-04,6.3
ITA,HUR,MEN,PC_LF,M,1992-05,6.3
ITA,HUR,MEN,PC_LF,M,1992-06,6.3
ITA,HUR,MEN,PC_LF,M,1992-07,6.5
ITA,HUR,MEN,PC_LF,M,1992-08,6.6
ITA,HUR,MEN,PC_LF,M,1992-09,6.6
ITA,HUR,MEN,PC_LF,M,1992-10,6.4
ITA,HUR,MEN,PC_LF,M,1992-11,6.4
ITA,HUR,MEN,PC_LF,M,1992-12,6.5
ITA,HUR,MEN,PC_LF,M,1993-01,6.6
ITA,HUR,MEN,PC_LF,M,1993-02,6.7
ITA,HUR,MEN,PC_LF,M,1993-03,6.9
ITA,HUR,MEN,PC_LF,M,1993-04,7.3
ITA,HUR,MEN,PC_LF,M,1993-05,7.4
ITA,HUR,MEN,PC_LF,M,1993-06,7.4
ITA,HUR,MEN,PC_LF,M,1993-07,7.5
ITA,HUR,MEN,PC_LF,M,1993-08,7.6
ITA,HUR,MEN,PC_LF,M,1993-09,7.7
ITA,HUR,MEN,PC_LF,M,1993-10,7.9
ITA,HUR,MEN,PC_LF,M,1993-11,8
ITA,HUR,MEN,PC_LF,M,1993-12,8
ITA,HUR,MEN,PC_LF,M,1994-01,7.9
ITA,HUR,MEN,PC_LF,M,1994-02,8
ITA,HUR,MEN,PC_LF,M,1994-03,8
ITA,HUR,MEN,PC_LF,M,1994-04,8.2
ITA,HUR,MEN,PC_LF,M,1994-05,8.2
ITA,HUR,MEN,PC_LF,M,1994-06,8.3
ITA,HUR,MEN,PC_LF,M,1994-07,8.2
ITA,HUR,MEN,PC_LF,M,1994-08,8.3
ITA,HUR,MEN,PC_LF,M,1994-09,8.3
ITA,HUR,MEN,PC_LF,M,1994-10,8.6
ITA,HUR,MEN,PC_LF,M,1994-11,8.6
ITA,HUR,MEN,PC_LF,M,1994-12,8.7
ITA,HUR,MEN,PC_LF,M,1995-01,8.7
ITA,HUR,MEN,PC_LF,M,1995-02,8.7
ITA,HUR,MEN,PC_LF,M,1995-03,8.8
ITA,HUR,MEN,PC_LF,M,1995-04,8.5
ITA,HUR,MEN,PC_LF,M,1995-05,8.5
ITA,HUR,MEN,PC_LF,M,1995-06,8.6
ITA,HUR,MEN,PC_LF,M,1995-07,8.6
ITA,HUR,MEN,PC_LF,M,1995-08,8.6
ITA,HUR,MEN,PC_LF,M,1995-09,8.6
ITA,HUR,MEN,PC_LF,M,1995-10,8.6
ITA,HUR,MEN,PC_LF,M,1995-11,8.6
ITA,HUR,MEN,PC_LF,M,1995-12,8.6
ITA,HUR,MEN,PC_LF,M,1996-01,8.4
ITA,HUR,MEN,PC_LF,M,1996-02,8.4
ITA,HUR,MEN,PC_LF,M,1996-03,8.4
ITA,HUR,MEN,PC_LF,M,1996-04,8.8
ITA,HUR,MEN,PC_LF,M,1996-05,8.8
ITA,HUR,MEN,PC_LF,M,1996-06,8.8
ITA,HUR,MEN,PC_LF,M,1996-07,8.7
ITA,HUR,MEN,PC_LF,M,1996-08,8.7
ITA,HUR,MEN,PC_LF,M,1996-09,8.7
ITA,HUR,MEN,PC_LF,M,1996-10,8.7
ITA,HUR,MEN,PC_LF,M,1996-11,8.7
ITA,HUR,MEN,PC_LF,M,1996-12,8.7
ITA,HUR,MEN,PC_LF,M,1997-01,8.7
ITA,HUR,MEN,PC_LF,M,1997-02,8.8
ITA,HUR,MEN,PC_LF,M,1997-03,8.8
ITA,HUR,MEN,PC_LF,M,1997-04,8.8
ITA,HUR,MEN,PC_LF,M,1997-05,8.8
ITA,HUR,MEN,PC_LF,M,1997-06,8.8
ITA,HUR,MEN,PC_LF,M,1997-07,8.6
ITA,HUR,MEN,PC_LF,M,1997-08,8.6
ITA,HUR,MEN,PC_LF,M,1997-09,8.6
ITA,HUR,MEN,PC_LF,M,1997-10,8.6
ITA,HUR,MEN,PC_LF,M,1997-11,8.6
ITA,HUR,MEN,PC_LF,M,1997-12,8.6
ITA,HUR,MEN,PC_LF,M,1998-01,8.6
ITA,HUR,MEN,PC_LF,M,1998-02,8.6
ITA,HUR,MEN,PC_LF,M,1998-03,8.6
ITA,HUR,MEN,PC_LF,M,1998-04,8.9
ITA,HUR,MEN,PC_LF,M,1998-05,8.9
ITA,HUR,MEN,PC_LF,M,1998-06,8.9
ITA,HUR,MEN,PC_LF,M,1998-07,8.8
ITA,HUR,MEN,PC_LF,M,1998-08,8.8
ITA,HUR,MEN,PC_LF,M,1998-09,8.7
ITA,HUR,MEN,PC_LF,M,1998-10,8.9
ITA,HUR,MEN,PC_LF,M,1998-11,8.9
ITA,HUR,MEN,PC_LF,M,1998-12,8.9
ITA,HUR,MEN,PC_LF,M,1999-01,8.6
ITA,HUR,MEN,PC_LF,M,1999-02,8.6
ITA,HUR,MEN,PC_LF,M,1999-03,8.6
ITA,HUR,MEN,PC_LF,M,1999-04,8.4
ITA,HUR,MEN,PC_LF,M,1999-05,8.3
ITA,HUR,MEN,PC_LF,M,1999-06,8.3
ITA,HUR,MEN,PC_LF,M,1999-07,8.5
ITA,HUR,MEN,PC_LF,M,1999-08,8.5
ITA,HUR,MEN,PC_LF,M,1999-09,8.4
ITA,HUR,MEN,PC_LF,M,1999-10,8.4
ITA,HUR,MEN,PC_LF,M,1999-11,8.4
ITA,HUR,MEN,PC_LF,M,1999-12,8.4
ITA,HUR,MEN,PC_LF,M,2000-01,8.3
ITA,HUR,MEN,PC_LF,M,2000-02,8.3
ITA,HUR,MEN,PC_LF,M,2000-03,8.2
ITA,HUR,MEN,PC_LF,M,2000-04,7.9
ITA,HUR,MEN,PC_LF,M,2000-05,7.9
ITA,HUR,MEN,PC_LF,M,2000-06,7.8
ITA,HUR,MEN,PC_LF,M,2000-07,7.7
ITA,HUR,MEN,PC_LF,M,2000-08,7.6
ITA,HUR,MEN,PC_LF,M,2000-09,7.6
ITA,HUR,MEN,PC_LF,M,2000-10,7.5
ITA,HUR,MEN,PC_LF,M,2000-11,7.4
ITA,HUR,MEN,PC_LF,M,2000-12,7.4
ITA,HUR,MEN,PC_LF,M,2001-01,7.2
ITA,HUR,MEN,PC_LF,M,2001-02,7.2
ITA,HUR,MEN,PC_LF,M,2001-03,7.1
ITA,HUR,MEN,PC_LF,M,2001-04,7.2
ITA,HUR,MEN,PC_LF,M,2001-05,7.1
ITA,HUR,MEN,PC_LF,M,2001-06,7
ITA,HUR,MEN,PC_LF,M,2001-07,7
ITA,HUR,MEN,PC_LF,M,2001-08,7
ITA,HUR,MEN,PC_LF,M,2001-09,7
ITA,HUR,MEN,PC_LF,M,2001-10,6.9
ITA,HUR,MEN,PC_LF,M,2001-11,6.9
ITA,HUR,MEN,PC_LF,M,2001-12,6.9
ITA,HUR,MEN,PC_LF,M,2002-01,6.6
ITA,HUR,MEN,PC_LF,M,2002-02,6.6
ITA,HUR,MEN,PC_LF,M,2002-03,6.5
ITA,HUR,MEN,PC_LF,M,2002-04,6.9
ITA,HUR,MEN,PC_LF,M,2002-05,6.8
ITA,HUR,MEN,PC_LF,M,2002-06,6.8
ITA,HUR,MEN,PC_LF,M,2002-07,6.8
ITA,HUR,MEN,PC_LF,M,2002-08,6.7
ITA,HUR,MEN,PC_LF,M,2002-09,6.7
ITA,HUR,MEN,PC_LF,M,2002-10,6.6
ITA,HUR,MEN,PC_LF,M,2002-11,6.6
ITA,HUR,MEN,PC_LF,M,2002-12,6.5
ITA,HUR,MEN,PC_LF,M,2003-01,6.7
ITA,HUR,MEN,PC_LF,M,2003-02,6.6
ITA,HUR,MEN,PC_LF,M,2003-03,6.6
ITA,HUR,MEN,PC_LF,M,2003-04,6.6
ITA,HUR,MEN,PC_LF,M,2003-05,6.6
ITA,HUR,MEN,PC_LF,M,2003-06,6.6
ITA,HUR,MEN,PC_LF,M,2003-07,6.4
ITA,HUR,MEN,PC_LF,M,2003-08,6.3
ITA,HUR,MEN,PC_LF,M,2003-09,6.3
ITA,HUR,MEN,PC_LF,M,2003-10,6.4
ITA,HUR,MEN,PC_LF,M,2003-11,6.3
ITA,HUR,MEN,PC_LF,M,2003-12,6.3
ITA,HUR,MEN,PC_LF,M,2004-01,6.4
ITA,HUR,MEN,PC_LF,M,2004-02,6.3
ITA,HUR,MEN,PC_LF,M,2004-03,6.6
ITA,HUR,MEN,PC_LF,M,2004-04,6.3
ITA,HUR,MEN,PC_LF,M,2004-05,6.5
ITA,HUR,MEN,PC_LF,M,2004-06,6.5
ITA,HUR,MEN,PC_LF,M,2004-07,6.3
ITA,HUR,MEN,PC_LF,M,2004-08,6.1
ITA,HUR,MEN,PC_LF,M,2004-09,6.5
ITA,HUR,MEN,PC_LF,M,2004-10,6.3
ITA,HUR,MEN,PC_LF,M,2004-11,6.6
ITA,HUR,MEN,PC_LF,M,2004-12,6.4
ITA,HUR,MEN,PC_LF,M,2005-01,6.4
ITA,HUR,MEN,PC_LF,M,2005-02,6.5
ITA,HUR,MEN,PC_LF,M,2005-03,6.4
ITA,HUR,MEN,PC_LF,M,2005-04,6.4
ITA,HUR,MEN,PC_LF,M,2005-05,6.2
ITA,HUR,MEN,PC_LF,M,2005-06,6.3
ITA,HUR,MEN,PC_LF,M,2005-07,5.9
ITA,HUR,MEN,PC_LF,M,2005-08,6.2
ITA,HUR,MEN,PC_LF,M,2005-09,6.2
ITA,HUR,MEN,PC_LF,M,2005-10,6.1
ITA,HUR,MEN,PC_LF,M,2005-11,6.1
ITA,HUR,MEN,PC_LF,M,2005-12,6
ITA,HUR,MEN,PC_LF,M,2006-01,5.8
ITA,HUR,MEN,PC_LF,M,2006-02,5.9
ITA,HUR,MEN,PC_LF,M,2006-03,5.8
ITA,HUR,MEN,PC_LF,M,2006-04,5.7
ITA,HUR,MEN,PC_LF,M,2006-05,5.6
ITA,HUR,MEN,PC_LF,M,2006-06,5.4
ITA,HUR,MEN,PC_LF,M,2006-07,5.4
ITA,HUR,MEN,PC_LF,M,2006-08,5.3
ITA,HUR,MEN,PC_LF,M,2006-09,5.3
ITA,HUR,MEN,PC_LF,M,2006-10,5.5
ITA,HUR,MEN,PC_LF,M,2006-11,5.4
ITA,HUR,MEN,PC_LF,M,2006-12,5
ITA,HUR,MEN,PC_LF,M,2007-01,5.2
ITA,HUR,MEN,PC_LF,M,2007-02,5.1
ITA,HUR,MEN,PC_LF,M,2007-03,5
ITA,HUR,MEN,PC_LF,M,2007-04,4.7
ITA,HUR,MEN,PC_LF,M,2007-05,5
ITA,HUR,MEN,PC_LF,M,2007-06,4.8
ITA,HUR,MEN,PC_LF,M,2007-07,5
ITA,HUR,MEN,PC_LF,M,2007-08,4.9
ITA,HUR,MEN,PC_LF,M,2007-09,5
ITA,HUR,MEN,PC_LF,M,2007-10,4.9
ITA,HUR,MEN,PC_LF,M,2007-11,5
ITA,HUR,MEN,PC_LF,M,2007-12,5.4
ITA,HUR,MEN,PC_LF,M,2008-01,5.3
ITA,HUR,MEN,PC_LF,M,2008-02,5.4
ITA,HUR,MEN,PC_LF,M,2008-03,5.1
ITA,HUR,MEN,PC_LF,M,2008-04,5.7
ITA,HUR,MEN,PC_LF,M,2008-05,5.4
ITA,HUR,MEN,PC_LF,M,2008-06,5.6
ITA,HUR,MEN,PC_LF,M,2008-07,5.4
ITA,HUR,MEN,PC_LF,M,2008-08,5.5
ITA,HUR,MEN,PC_LF,M,2008-09,5.6
ITA,HUR,MEN,PC_LF,M,2008-10,6
ITA,HUR,MEN,PC_LF,M,2008-11,6
ITA,HUR,MEN,PC_LF,M,2008-12,5.8
ITA,HUR,MEN,PC_LF,M,2009-01,6.2
ITA,HUR,MEN,PC_LF,M,2009-02,6.3
ITA,HUR,MEN,PC_LF,M,2009-03,6.8
ITA,HUR,MEN,PC_LF,M,2009-04,6.3
ITA,HUR,MEN,PC_LF,M,2009-05,6.6
ITA,HUR,MEN,PC_LF,M,2009-06,6.8
ITA,HUR,MEN,PC_LF,M,2009-07,7
ITA,HUR,MEN,PC_LF,M,2009-08,6.9
ITA,HUR,MEN,PC_LF,M,2009-09,7.5
ITA,HUR,MEN,PC_LF,M,2009-10,7.3
ITA,HUR,MEN,PC_LF,M,2009-11,7.5
ITA,HUR,MEN,PC_LF,M,2009-12,7.5
ITA,HUR,MEN,PC_LF,M,2010-01,7.7
ITA,HUR,MEN,PC_LF,M,2010-02,7.8
ITA,HUR,MEN,PC_LF,M,2010-03,7.6
ITA,HUR,MEN,PC_LF,M,2010-04,8
ITA,HUR,MEN,PC_LF,M,2010-05,7.7
ITA,HUR,MEN,PC_LF,M,2010-06,7.8
ITA,HUR,MEN,PC_LF,M,2010-07,7.6
ITA,HUR,MEN,PC_LF,M,2010-08,7.8
ITA,HUR,MEN,PC_LF,M,2010-09,7.5
ITA,HUR,MEN,PC_LF,M,2010-10,7.7
ITA,HUR,MEN,PC_LF,M,2010-11,7.6
ITA,HUR,MEN,PC_LF,M,2010-12,7.4
ITA,HUR,MEN,PC_LF,M,2011-01,7.4
ITA,HUR,MEN,PC_LF,M,2011-02,7.5
ITA,HUR,MEN,PC_LF,M,2011-03,7.4
ITA,HUR,MEN,PC_LF,M,2011-04,7.1
ITA,HUR,MEN,PC_LF,M,2011-05,7.6
ITA,HUR,MEN,PC_LF,M,2011-06,7.4
ITA,HUR,MEN,PC_LF,M,2011-07,7.6
ITA,HUR,MEN,PC_LF,M,2011-08,7.8
ITA,HUR,MEN,PC_LF,M,2011-09,8.1
ITA,HUR,MEN,PC_LF,M,2011-10,8.2
ITA,HUR,MEN,PC_LF,M,2011-11,8.5
ITA,HUR,MEN,PC_LF,M,2011-12,9
ITA,HUR,MEN,PC_LF,M,2012-01,9.1
ITA,HUR,MEN,PC_LF,M,2012-02,9.1
ITA,HUR,MEN,PC_LF,M,2012-03,9.7
ITA,HUR,MEN,PC_LF,M,2012-04,10
ITA,HUR,MEN,PC_LF,M,2012-05,9.8
ITA,HUR,MEN,PC_LF,M,2012-06,10
ITA,HUR,MEN,PC_LF,M,2012-07,10.1
ITA,HUR,MEN,PC_LF,M,2012-08,10
ITA,HUR,MEN,PC_LF,M,2012-09,10.6
ITA,HUR,MEN,PC_LF,M,2012-10,10.9
ITA,HUR,MEN,PC_LF,M,2012-11,10.8
ITA,HUR,MEN,PC_LF,M,2012-12,11
ITA,HUR,MEN,PC_LF,M,2013-01,11.3
ITA,HUR,MEN,PC_LF,M,2013-02,11.3
ITA,HUR,MEN,PC_LF,M,2013-03,11.4
ITA,HUR,MEN,PC_LF,M,2013-04,11.5
ITA,HUR,MEN,PC_LF,M,2013-05,11.9
ITA,HUR,MEN,PC_LF,M,2013-06,12
ITA,HUR,MEN,PC_LF,M,2013-07,11.7
ITA,HUR,MEN,PC_LF,M,2013-08,12
ITA,HUR,MEN,PC_LF,M,2013-09,12
ITA,HUR,MEN,PC_LF,M,2013-10,11.9
ITA,HUR,MEN,PC_LF,M,2013-11,12
ITA,HUR,MEN,PC_LF,M,2013-12,12
ITA,HUR,MEN,PC_LF,M,2014-01,12.3
ITA,HUR,MEN,PC_LF,M,2014-02,12.4
ITA,HUR,MEN,PC_LF,M,2014-03,12
ITA,HUR,MEN,PC_LF,M,2014-04,12.3
ITA,HUR,MEN,PC_LF,M,2014-05,11.8
ITA,HUR,MEN,PC_LF,M,2014-06,11.5
ITA,HUR,MEN,PC_LF,M,2014-07,12.2
ITA,HUR,MEN,PC_LF,M,2014-08,11.8
ITA,HUR,MEN,PC_LF,M,2014-09,12.2
ITA,HUR,MEN,PC_LF,M,2014-10,12.1
ITA,HUR,MEN,PC_LF,M,2014-11,12.4
ITA,HUR,MEN,PC_LF,M,2014-12,11.6
ITA,HUR,MEN,PC_LF,M,2015-01,11.8
ITA,HUR,MEN,PC_LF,M,2015-02,11.9
ITA,HUR,MEN,PC_LF,M,2015-03,11.9
ITA,HUR,MEN,PC_LF,M,2015-04,11.5
ITA,HUR,MEN,PC_LF,M,2015-05,11.9
ITA,HUR,MEN,PC_LF,M,2015-06,11.7
ITA,HUR,MEN,PC_LF,M,2015-07,11.2
ITA,HUR,MEN,PC_LF,M,2015-08,11
ITA,HUR,MEN,PC_LF,M,2015-09,11
ITA,HUR,MEN,PC_LF,M,2015-10,11.1
ITA,HUR,MEN,PC_LF,M,2015-11,10.9
ITA,HUR,MEN,PC_LF,M,2015-12,11.3
ITA,HUR,MEN,PC_LF,M,2016-01,11
ITA,HUR,MEN,PC_LF,M,2016-02,11.1
ITA,HUR,MEN,PC_LF,M,2016-03,10.9
ITA,HUR,MEN,PC_LF,M,2016-04,10.9
ITA,HUR,MEN,PC_LF,M,2016-05,10.8
ITA,HUR,MEN,PC_LF,M,2016-06,10.9
ITA,HUR,MEN,PC_LF,M,2016-07,10.8
ITA,HUR,MEN,PC_LF,M,2016-08,10.8
ITA,HUR,MEN,PC_LF,M,2016-09,11.1
ITA,HUR,MEN,PC_LF,M,2016-10,10.9
ITA,HUR,MEN,PC_LF,M,2016-11,11.2
ITA,HUR,MEN,PC_LF,M,2016-12,10.8
ITA,HUR,MEN,PC_LF,M,2017-01,10.8
ITA,HUR,MEN,PC_LF,M,2017-02,10.6
ITA,HUR,MEN,PC_LF,M,2017-03,10.9
ITA,HUR,MEN,PC_LF,M,2017-04,10.3
ITA,HUR,MEN,PC_LF,M,2017-05,10.5
ITA,HUR,MEN,PC_LF,M,2017-06,10.4
ITA,HUR,MEN,PC_LF,M,2017-07,10.5
ITA,HUR,MEN,PC_LF,M,2017-08,10.5
ITA,HUR,MEN,PC_LF,M,2017-09,10.3
ITA,HUR,MEN,PC_LF,M,2017-10,10.3
ITA,HUR,MEN,PC_LF,M,2017-11,10.1
ITA,HUR,MEN,PC_LF,M,2017-12,10.1
ITA,HUR,MEN,PC_LF,M,2018-01,10.2
ITA,HUR,MEN,PC_LF,M,2018-02,10
ITA,HUR,MEN,PC_LF,M,2018-03,9.8
ITA,HUR,MEN,PC_LF,M,2018-04,10.1
ITA,HUR,MEN,PC_LF,M,2018-05,9.8
ITA,HUR,MEN,PC_LF,M,2018-06,9.9
ITA,HUR,MEN,PC_LF,M,2018-07,9.5
ITA,HUR,MEN,PC_LF,M,2018-08,9.3
ITA,HUR,MEN,PC_LF,M,2018-09,9.5
ITA,HUR,MEN,PC_LF,M,2018-10,9.9
ITA,HUR,MEN,PC_LF,M,2018-11,9.8
ITA,HUR,MEN,PC_LF,M,2018-12,9.4
ITA,HUR,MEN,PC_LF,M,2019-01,9.6
ITA,HUR,MEN,PC_LF,M,2019-02,9.6
ITA,HUR,MEN,PC_LF,M,2019-03,9.5
ITA,HUR,MEN,PC_LF,M,2019-04,9.5
ITA,HUR,MEN,PC_LF,M,2019-05,9.3
ITA,HUR,MEN,PC_LF,M,2019-06,8.8
ITA,HUR,MEN,PC_LF,M,2019-07,8.7
